City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
474,Namie,JP,37.4833,141.0,60.71,88,99,3.8,light rain
475,Hailey,US,43.5196,-114.3153,50.9,46,40,13.0,scattered clouds
476,Kokuy,RU,52.2037,117.5529,61.86,62,74,2.21,broken clouds
477,Hambantota,LK,6.1241,81.1185,80.62,82,100,12.62,overcast clouds
478,Dogondoutchi,NE,13.6393,4.0287,103.39,22,44,8.95,scattered clouds
479,Honningsvag,NO,70.9821,25.9704,42.55,81,100,9.22,overcast clouds
480,Souillac,MU,-20.5167,57.5167,73.78,64,40,13.8,scattered clouds
481,Ciudad Guayana,VE,8.3533,-62.6528,87.53,64,74,1.54,broken clouds
482,Lavrentiya,RU,65.5833,-171.0,35.26,96,89,10.96,light snow
483,Trinidad,BO,-14.8333,-64.9,76.98,41,3,0.0,clear sky
484,Raska,RS,43.2872,20.6153,66.94,65,11,5.79,few clouds
485,Tashtyp,RU,52.7939,89.8983,61.47,91,99,4.5,overcast clouds
486,Zahirabad,IN,17.6833,77.6167,83.05,58,36,6.98,scattered clouds
487,Wlodawa,PL,51.55,23.55,61.95,62,72,11.65,broken clouds
488,Massaguet,TD,12.4755,15.4365,94.6,31,68,3.78,light rain
489,Mecca,SA,21.4267,39.8261,92.03,25,6,11.68,clear sky
490,Mgandu,TZ,-5.95,34.1333,70.47,41,48,5.99,scattered clouds
491,Atambua,ID,-9.1061,124.8925,71.38,90,100,4.88,overcast clouds
492,Zhanaozen,KZ,43.3,52.8,83.57,31,12,11.86,few clouds
493,San Cristobal,VE,7.7669,-72.225,77.18,63,100,6.11,overcast clouds
494,San Jeronimo,PE,-11.9472,-75.2829,59.34,36,9,2.95,clear sky
495,Arona,ES,28.0996,-16.681,68.99,58,40,14.97,scattered clouds
496,Coihueco,CL,-36.6167,-71.8333,45.34,93,100,14.97,light intensity drizzle
497,Fare,PF,-16.7,-151.0167,79.81,66,99,19.91,overcast clouds
498,Thap Khlo,TH,16.16,100.5966,80.53,80,99,4.9,overcast clouds
499,Dezhou,CN,37.4486,116.2925,69.75,64,4,5.68,clear sky
500,Salaga,GH,8.5508,-0.5188,91.87,45,65,4.63,broken clouds
501,Orangeburg,US,33.4918,-80.8557,93.92,65,0,8.05,clear sky
502,Havelock,US,34.8791,-76.9013,93.15,72,75,14.97,broken clouds
503,Waitati,NZ,-45.75,170.5667,44.8,59,34,18.68,scattered clouds
504,Chabahar,IR,25.2919,60.643,83.64,78,0,6.53,clear sky
505,Nyurba,RU,63.2842,118.3319,49.39,88,48,2.39,scattered clouds
506,Yerbogachen,RU,61.2767,108.0108,55.65,84,64,1.01,broken clouds
507,Saint-Francois,FR,46.4154,3.9054,87.67,32,0,6.91,clear sky
508,Laguna,US,38.421,-121.4238,76.14,35,0,13.8,clear sky
509,Chazuta,PE,-6.5742,-76.1367,79.65,44,36,0.92,scattered clouds
510,Mormugao,IN,15.4,73.8,81.66,89,40,2.3,scattered clouds
511,Pindiga,NG,9.9833,10.9333,89.2,40,77,5.7,broken clouds
512,Gracac,HR,44.3006,15.8547,78.55,59,34,6.33,scattered clouds
513,Sorkjosen,NO,69.8,20.9333,48.2,81,75,6.91,broken clouds
514,Tevriz,RU,57.509,72.4042,53.46,84,90,7.83,overcast clouds
515,Huangchuan,CN,32.1272,115.0394,73.96,44,0,8.08,clear sky
516,Baykit,RU,61.67,96.37,59.94,67,87,1.99,overcast clouds
517,Teguise,ES,29.0605,-13.564,75.42,47,0,11.5,clear sky
518,San Antonio,US,29.4241,-98.4936,91.33,55,75,18.41,haze
519,Dakar,SN,14.6937,-17.4441,86.88,65,40,6.91,scattered clouds
520,Hervey Bay,AU,-25.2986,152.8535,62.02,92,40,10.0,scattered clouds
521,Sistranda,NO,63.7256,8.834,51.76,95,100,20.22,light rain
522,Misratah,LY,32.3754,15.0925,77.45,60,0,8.72,clear sky
523,Abong Mbang,CM,3.9833,13.1833,70.74,95,100,1.07,moderate rain
524,Sioux Lookout,CA,50.1001,-91.917,62.67,94,100,13.8,thunderstorm with heavy rain
525,Guane,CU,22.2025,-84.0875,92.37,45,7,9.73,clear sky
526,Prachuap Khiri Khan,TH,12.2167,99.75,83.59,89,47,2.86,scattered clouds
527,Ayan,RU,56.45,138.1667,41.9,94,100,6.6,overcast clouds
528,Namwala,ZM,-15.7504,26.4384,63.27,37,0,2.86,clear sky
529,Catuday,PH,16.2923,119.8062,78.91,82,100,8.88,moderate rain
530,Vostok,RU,46.4856,135.8833,53.04,87,3,4.34,clear sky
531,Hit,IQ,33.6416,42.8251,93.2,22,0,9.75,clear sky
532,Camacha,PT,33.0833,-16.3333,69.22,64,40,9.22,scattered clouds
533,Takoradi,GH,4.8845,-1.7554,81.46,73,82,14.0,broken clouds
534,Carauari,BR,-4.8828,-66.8958,82.4,58,90,2.57,overcast clouds
535,Codrington,AU,-38.2667,141.9667,50.5,75,100,20.96,light rain
536,Teguldet,RU,57.3064,88.1667,61.79,96,87,0.16,overcast clouds
537,Kautokeino,NO,69.0125,23.0412,49.64,77,100,14.99,overcast clouds
538,Bonga,ET,7.2833,36.2333,60.13,99,100,1.88,moderate rain
539,Razole,IN,16.4833,81.8333,86.5,72,17,2.86,few clouds
540,Broome,US,42.2506,-75.833,77.7,55,0,4.61,clear sky
541,Llata,PE,-9.4167,-76.7833,61.65,47,16,6.24,few clouds
542,Itacarambi,BR,-15.1022,-44.0919,82.49,46,89,7.05,overcast clouds
543,Papara,BR,-3.9839,-38.7273,84.6,51,6,7.99,clear sky
544,Pundaguitan,PH,6.3711,126.1689,82.83,73,100,6.04,overcast clouds
545,Goderich,CA,43.7501,-81.7165,77.32,41,6,9.22,clear sky
546,Kununurra,AU,-15.7667,128.7333,57.18,77,20,0.0,few clouds
547,Santa Luzia,BR,-19.7697,-43.8514,75.34,45,0,8.05,clear sky
548,Norton Shores,US,43.1689,-86.2639,86.18,54,40,8.05,scattered clouds
549,Kampong Thum,KH,12.7111,104.8887,78.89,87,100,6.24,overcast clouds
550,Betioky,MG,-23.7167,44.3833,70.43,48,17,4.43,few clouds
551,Comodoro Rivadavia,AR,-45.8667,-67.5,57.06,44,0,9.22,clear sky
552,Muriwai Beach,NZ,-36.8167,174.45,56.77,92,36,16.08,scattered clouds
553,Hohhot,CN,40.8106,111.6522,61.09,41,0,4.47,clear sky
554,Marquette,US,46.5333,-87.6335,69.24,79,92,13.8,overcast clouds
555,Kloulklubed,PW,7.0419,134.2556,77.5,73,81,12.55,broken clouds
556,Prince Albert,CA,53.2001,-105.7677,57.15,94,100,8.05,heavy intensity rain
557,Iqaluit,CA,63.7506,-68.5145,40.73,81,75,6.91,broken clouds
558,Metu,ET,8.3,35.5833,59.45,97,79,2.93,moderate rain
559,Anguillara Sabazia,IT,42.0875,12.2767,85.08,50,3,6.29,clear sky
560,Nago,JP,26.5881,127.9761,79.65,88,100,13.35,heavy intensity rain
561,The Valley,AI,18.217,-63.0578,87.66,70,20,18.41,few clouds
562,Ishigaki,JP,24.3448,124.1572,82.53,94,20,9.22,few clouds
563,Taunggyi,MM,20.7833,97.0333,65.48,93,100,2.84,overcast clouds
564,Nizhniy Ingash,RU,56.2,96.53,66.43,67,96,4.16,overcast clouds
565,Vardo,NO,70.3705,31.1107,44.58,81,100,10.36,overcast clouds
566,Shalya,RU,57.2471,58.7298,53.73,84,56,4.09,broken clouds
567,Muhos,FI,64.808,25.9931,64.18,61,94,4.61,overcast clouds
568,Havoysund,NO,70.9963,24.6622,43.03,82,93,9.86,overcast clouds
569,Sembe,CG,1.6481,14.5806,73.87,92,100,1.39,light rain
570,Quang Ngai,VN,15.1167,108.8,78.46,85,100,4.94,overcast clouds
571,Engel-Yurt,RU,43.3289,46.3603,68.18,66,98,5.19,overcast clouds
572,Belturbet,IE,54.1,-7.45,62.11,64,99,6.98,overcast clouds
573,Pochutla,MX,15.7432,-96.4661,88.83,60,38,4.94,scattered clouds
574,Barentu,ER,15.1139,37.5928,91.18,18,86,5.53,overcast clouds
575,Mookane,BW,-23.688,26.6595,65.08,31,46,3.96,scattered clouds
576,Madingou,CG,-4.1536,13.55,79.63,59,83,2.89,broken clouds
577,Kisangani,CD,0.5167,25.2,78.89,69,99,1.12,overcast clouds
578,Maracacume,BR,-2.0428,-45.9592,84.49,66,82,6.64,broken clouds
579,Nemuro,JP,43.3236,145.575,48.45,91,0,11.95,clear sky
580,Chitral,PK,35.8462,71.7858,77.54,42,40,4.7,scattered clouds
581,Lokosovo,RU,61.1333,74.8167,53.53,91,58,7.67,broken clouds
582,Quatre Cocos,MU,-20.2078,57.7625,73.51,68,89,15.77,overcast clouds
583,Pangnirtung,CA,66.1451,-65.7125,42.8,75,75,13.8,broken clouds
584,Grootfontein,NA,-19.5667,18.1167,63.5,29,0,10.29,clear sky
585,Sorland,NO,67.667,12.6934,51.66,91,99,12.01,overcast clouds
586,Prince Rupert,CA,54.3161,-130.3201,50.09,93,40,6.91,scattered clouds
587,Kendari,ID,-3.945,122.4989,74.46,95,100,1.99,overcast clouds
588,Kaa-Khem,RU,51.6833,94.7333,71.42,56,97,3.11,overcast clouds
589,Rawah,IQ,34.4816,41.9093,89.42,22,0,7.76,clear sky
590,Gazli,UZ,40.1333,63.45,93.94,14,2,5.86,clear sky
591,Hokitika,NZ,-42.7167,170.9667,49.05,78,100,14.67,overcast clouds
592,Ayr,GB,55.4627,-4.6339,65.32,63,20,11.5,few clouds
593,Niort,FR,46.3333,-0.3333,88.72,29,7,4.0,clear sky
594,Pirovskoye,RU,57.6267,92.2658,59.43,98,91,2.37,overcast clouds
595,Huesca,ES,42.1362,-0.4087,93.88,21,0,10.36,clear sky
596,Cervo,ES,43.6702,-7.4101,69.3,80,17,2.71,few clouds
597,Macapa,BR,0.0389,-51.0664,89.58,58,40,12.66,scattered clouds
598,Paamiut,GL,61.994,-49.6678,39.74,58,2,36.19,clear sky
599,Malartic,CA,48.1335,-78.1328,76.01,54,6,5.73,clear sky
600,Buchanan,LR,5.8808,-10.0467,80.64,68,87,8.1,overcast clouds
601,Kongolo,CD,-5.3833,27.0,82.13,40,21,0.49,few clouds
602,Nabire,ID,-3.3667,135.4833,75.31,91,65,2.89,broken clouds
603,Marsa Matruh,EG,31.3525,27.2453,75.4,78,20,13.8,few clouds
604,Semey,KZ,50.4111,80.2275,66.61,72,99,8.61,overcast clouds
605,Taoudenni,ML,22.6783,-3.9836,109.27,6,0,11.9,clear sky
606,Salym,RU,60.0625,71.4789,48.99,96,97,4.52,overcast clouds
607,Birnin Kebbi,NG,12.4539,4.1975,100.11,27,74,6.91,broken clouds
608,Sungaipenuh,ID,-2.0833,101.3833,65.05,98,98,0.85,overcast clouds
609,Tilichiki,RU,60.4667,166.1,44.6,76,40,4.45,scattered clouds
610,Abu Samrah,SY,35.3029,37.1841,75.96,50,5,15.39,clear sky
611,Old Saybrook,US,41.2918,-72.3762,79.0,49,0,8.05,clear sky
612,Ponta Delgada,PT,37.7333,-25.6667,70.5,72,40,5.75,scattered clouds
613,Kondagaon,IN,19.6,81.6667,81.77,60,100,5.41,overcast clouds
614,Klaksvik,FO,62.2266,-6.589,52.72,98,97,11.18,overcast clouds
615,Polovinnoye,RU,54.7914,65.9864,56.75,82,46,7.47,scattered clouds
616,Pacific Grove,US,36.6177,-121.9166,70.34,73,0,8.01,clear sky
617,Mwinilunga,ZM,-11.7358,24.4293,62.33,41,50,0.69,scattered clouds
618,Quelimane,MZ,-17.8786,36.8883,75.15,83,20,4.61,few clouds
619,Turukhansk,RU,65.8167,87.9833,61.86,75,75,4.83,broken clouds
620,Beboto,TD,8.2668,16.939,82.31,58,90,5.3,overcast clouds
621,Kismayo,SO,-0.3582,42.5454,78.66,78,12,14.03,few clouds
622,Abha,SA,18.2164,42.5053,84.45,7,0,18.41,clear sky
623,Mangrol,IN,21.1167,70.1167,85.28,74,46,12.55,scattered clouds
624,Ostrovnoy,RU,68.0531,39.5131,52.56,73,12,9.46,few clouds
625,Santa Cruz,BO,-17.8,-63.1667,78.85,27,0,17.27,clear sky
626,Mahates,CO,10.2329,-75.1899,80.49,72,100,2.73,overcast clouds
627,Chanal,MX,16.7167,-92.4,65.57,78,97,3.76,overcast clouds
628,Oxbow,CA,49.2333,-102.1676,60.75,75,100,13.85,overcast clouds
629,Jaru,BR,-10.4389,-62.4664,73.76,70,89,1.86,overcast clouds
630,Vuktyl,RU,63.8567,57.3094,58.66,68,100,6.53,overcast clouds
631,Stuttgart,DE,48.7823,9.177,78.4,38,0,3.44,clear sky
632,Shellbrook,CA,53.2168,-106.4011,56.43,76,100,3.0,light rain
633,Vao,NC,-22.6667,167.4833,71.76,80,100,16.31,overcast clouds
634,Ocos,GT,14.5094,-92.1933,80.78,80,100,7.58,overcast clouds
635,Muhldorf,DE,48.25,12.5333,74.91,65,9,5.66,clear sky
636,Port Macquarie,AU,-31.4333,152.9167,46.89,85,10,5.82,clear sky
637,Buala,SB,-8.145,159.5921,79.38,82,34,8.34,light rain
638,Macau,MO,22.2006,113.5461,78.6,94,20,3.44,few clouds
639,Gomel,BY,52.4345,30.9754,64.38,48,0,15.66,clear sky
640,Rio Gallegos,AR,-51.6226,-69.2181,39.25,81,0,11.5,clear sky
641,San Quintin,MX,30.4833,-115.95,67.73,67,14,9.46,few clouds
642,Kutum,SD,14.2,24.6667,88.47,27,100,3.94,overcast clouds
643,Bandiagara,ML,14.3501,-3.6104,104.74,17,66,7.92,broken clouds
644,Puerto Madryn,AR,-42.7692,-65.0385,58.64,43,26,15.82,scattered clouds
645,Valparaiso,CL,-33.0393,-71.6273,56.84,74,75,3.44,broken clouds
646,Pombas,CV,17.1503,-25.0201,78.58,76,13,14.65,few clouds
647,Puerto Gaitan,CO,4.3133,-72.0816,73.35,83,100,8.66,overcast clouds
648,Finschhafen,PG,-6.6024,147.8681,78.75,78,75,8.93,broken clouds
649,Pietarsaari,FI,63.65,22.6833,64.53,70,18,6.87,few clouds
650,Talcahuano,CL,-36.7167,-73.1167,49.68,93,100,6.91,overcast clouds
651,Baherden,TM,38.4362,57.4316,97.66,21,18,3.56,few clouds
652,Warmbad,NA,-28.45,18.7333,51.91,55,38,12.97,scattered clouds
653,Tomatlan,MX,19.9333,-105.25,92.34,43,32,4.16,scattered clouds
654,Trincomalee,LK,8.5711,81.2335,77.68,80,99,11.21,overcast clouds
655,Sinnamary,GF,5.3833,-52.95,82.31,73,24,6.6,few clouds
656,Kemijarvi,FI,66.7131,27.4306,66.96,41,91,2.64,overcast clouds
657,Plerin,FR,48.5425,-2.7798,69.39,71,0,10.36,clear sky
658,Dudinka,RU,69.4058,86.1778,63.05,49,84,13.29,broken clouds
659,Pangody,RU,65.85,74.4859,55.17,70,92,16.04,overcast clouds
660,Clonakilty,IE,51.6231,-8.8706,61.81,69,80,11.41,broken clouds
661,Varkkallai,IN,8.7341,76.7067,83.98,87,98,8.63,light rain
662,Maltahohe,NA,-24.8333,16.9833,46.83,42,0,11.32,clear sky
663,Balad,IQ,34.0164,44.1453,93.52,21,0,8.41,clear sky
664,Trelew,AR,-43.249,-65.3051,58.64,39,30,13.42,scattered clouds
665,Ulaangom,MN,49.9811,92.0667,68.79,58,84,4.32,broken clouds
666,Pauini,BR,-7.7136,-66.9764,83.3,51,46,1.7,scattered clouds
667,Yara,CU,20.2753,-76.9533,91.38,44,1,13.02,clear sky
668,Porosozero,RU,62.7191,32.727,62.22,59,100,4.92,overcast clouds
669,El Coyote,MX,25.7,-103.2667,82.42,29,68,5.21,broken clouds
670,Mathbaria,BD,22.2876,89.9593,83.43,86,100,9.82,overcast clouds
671,Birjand,IR,32.8663,59.2211,86.47,17,40,16.11,scattered clouds
672,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,71.33,29,0,12.3,clear sky
673,Pafos,CY,34.7667,32.4167,76.78,73,20,4.61,few clouds
674,Gua Musang,MY,4.8823,101.9644,73.2,98,95,1.16,overcast clouds
675,Rio Grande,BR,-32.035,-52.0986,64.51,77,1,11.97,clear sky
676,Kajaani,FI,64.2273,27.7285,60.85,67,0,5.75,clear sky
677,Semirom,IR,31.4167,51.5667,66.96,15,0,5.68,clear sky
678,Muromtsevo,RU,56.3724,75.2418,55.06,97,93,5.61,light rain
679,Vidim,RU,56.4088,103.1106,63.16,59,87,1.5,overcast clouds
680,Henties Bay,NA,-22.116,14.2845,58.59,82,14,12.33,few clouds
681,Rondonopolis,BR,-16.4708,-54.6356,86.47,20,65,4.83,broken clouds
682,Dong Hoi,VN,17.4833,106.6,79.39,87,100,3.65,heavy intensity rain
683,Chelno-Vershiny,RU,54.4333,51.1,61.86,76,91,5.95,overcast clouds
684,Kashi,CN,39.4547,75.9797,83.41,14,0,6.71,clear sky
685,Aitape,PG,-3.1374,142.3475,77.25,87,28,6.38,scattered clouds
686,Bilma,NE,18.6853,12.9164,104.77,15,6,8.16,clear sky
687,Namikupa,TZ,-10.8333,39.6,69.13,82,76,4.32,broken clouds
688,Koumac,NC,-20.5667,164.2833,73.31,87,35,3.06,scattered clouds
689,Amahai,ID,-3.3333,128.9167,77.5,87,99,3.09,light rain
690,Plock,PL,52.5468,19.7064,59.7,67,69,11.54,broken clouds
691,Tripoli,LY,32.8752,13.1875,78.71,52,0,9.22,clear sky
692,Manzhouli,CN,49.6,117.4333,59.86,73,23,4.03,few clouds
693,Isabela,PH,6.7085,121.9711,78.6,82,100,4.56,overcast clouds
694,Goksun,TR,38.021,36.4973,60.93,81,99,5.26,overcast clouds
695,Tura,IN,25.5198,90.2201,73.96,99,96,2.39,overcast clouds
696,Atrauli,IN,28.0333,78.2833,98.1,28,63,14.14,broken clouds
697,Salihorsk,BY,52.7876,27.5415,57.16,77,22,13.56,few clouds
698,Nioki,CD,-2.7167,17.6833,83.73,48,63,2.21,broken clouds
699,Bobo Dioulasso,BF,11.1771,-4.2979,95.86,33,91,3.15,overcast clouds
700,Maniitsoq,GL,65.4167,-52.9,38.98,67,7,18.57,clear sky
701,Yamethin,MM,20.4333,96.15,79.3,79,96,8.01,overcast clouds
702,Verkhnyaya Khava,RU,51.8404,39.9413,68.07,84,71,6.91,broken clouds
703,Nizwa,OM,22.9333,57.5333,85.73,50,31,5.79,scattered clouds
704,Aklavik,CA,68.2191,-135.0107,50.97,48,36,5.19,scattered clouds
705,Alyangula,AU,-13.8483,136.4192,71.69,83,11,9.13,few clouds
706,Ceres,US,37.5949,-120.9577,74.01,32,0,14.97,clear sky
707,Williston,US,48.147,-103.618,66.04,55,75,5.01,broken clouds
708,Riviera Beach,US,26.7753,-80.0581,93.25,58,75,12.66,broken clouds
709,Porto Novo,BJ,6.4965,2.6036,85.82,74,97,10.22,overcast clouds
710,Mikhaylov,RU,54.2292,39.0186,66.47,90,55,7.63,broken clouds
